PLACA,DATA,LOCAL,VELOCIDADE,VELOCIDADE VIA,LATITUDE,LONGITUDE,ULTRAPASSADO
FAH6577,2024-04-19 08:53:23,"Av. Brasil, 81 - Vila Mogi Moderno, Mogi das Cruzes - SP, Brasil",24,40,-23.53016300,-46.19332800,
FAH6577,2024-04-19 08:53:18,"Av. Brasil, 81 - Vila Mogi Moderno, Mogi das Cruzes - SP, Brasil",23,40,-23.53037800,-46.19311000,
FAH6577,2024-04-19 08:53:13,"Av. Brasil, 137 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-260, Brasil",24,40,-23.53057200,-46.19294300,
FAH6577,2024-04-19 08:53:09,"Av. Brasil, 137 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-260, Brasil",30,40,-23.53079200,-46.19274500,
FAH6577,2024-04-19 08:53:05,"R. Rafael Fernandes, 300 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",28,40,-23.53100300,-46.19252200,
FAH6577,2024-04-19 08:53:01,"R. Rafael Fernandes, 300 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",13,40,-23.53117700,-46.19233300,
FAH6577,2024-04-19 08:52:52,"R. Rafael Fernandes, 300 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",27,40,-23.53099000,-46.19216000,
FAH6577,2024-04-19 08:52:48,"R. Mário Silveira, 135 - Vila Mogi Moderno, Mogi das Cruzes - SP, Brasil",32,40,-23.53080000,-46.19197300,
FAH6577,2024-04-19 08:52:45,"R. Mário Silveira, 135 - Vila Mogi Moderno, Mogi das Cruzes - SP, Brasil",32,40,-23.53066500,-46.19177800,
FAH6577,2024-04-19 08:52:41,"R. Rafael Fernandes, 174 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",28,40,-23.53048200,-46.19150300,
FAH6577,2024-04-19 08:52:36,"R. Rafael Fernandes, 174 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",12,40,-23.53032200,-46.19126000,
FAH6577,2024-04-19 08:52:29,"R. Rafael Fernandes, 153 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",16,40,-23.53017200,-46.19103000,
FAH6577,2024-04-19 08:52:15,"R. Rafael Fernandes, 153 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-280, B",6,40,-23.53003300,-46.19086200,
